!VNA Reflect/Linear/6 to 22/Path 4
RefreshEachScan=0TraceModes=1,1DoHist=0ActiveGraphs=1 1TraceWidths=1 1TraceColors=0 255 255;;255 200 90EndContextStartContext SweepVersion=BmsaMode=ReflectionFreqMode=0BaseFreq=0SpecialGraph=0RLCSpec=0Wait=0PlaneAdj=0Path=4SGPreset=10Offset=0IsTG=1NormRev=0VideoFilter=WideDUTDirection=0GraphData=14 1Autoscale=0 0S21Jig=Series 50 0S11Bridge=50 50 ReflectMinMaxXAxis=6 22MinMaxY1Axis=1 3MinMaxY2Axis=-20 0IsLinear=1 1 1NumSteps=1600SweepDir=1EndContext
! OSL Calibration Data
!
!01/20/22; 12:11:44
!Linear Sweep; Path 4; S11Jig=Reflect; S11BridgeR0=50; S21Jig=Series; S21JigR0=50
!
!  MHz    A_real   A_imag   B_real   B_imag     C_Real     C_Imag     RefDB     RefDeg
14.55 0.65907325 0.93153586e-1 0.91053546e-1 0.27629468e-1 -0.24987321 0.12078305 -38.17819 -2.21
14.56 0.65900181 0.88410537e-1 0.90554915e-1 0.28274083e-1 -0.25044328 0.11668462 -38.17808 -2.43
14.57 0.65891908 0.84723169e-1 0.90540163e-1 0.27629076e-1 -0.25054076 0.11235224 -38.17048 -1.94
14.58 0.658787 0.09291330 0.91146495e-1 0.29263938e-1 -0.25006651 0.12217724 -38.16288 -2.4
14.59 0.65908887 0.84759656e-1 0.91057512e-1 0.27474544e-1 -0.24985362 0.1122342 -38.18527 -2.02
14.6 0.65893907 0.08461650 0.91096834e-1 0.02748640 -0.24996409 0.11210291 -38.18517 -2.17
14.61 0.65968904 0.87848477e-1 0.9115138e-1 0.27589675e-1 -0.24915958 0.11543815 -38.19256 -2.44
14.62 0.65897405 0.87278131e-1 0.9113717e-1 0.27065282e-1 -0.24988878 0.11434341 -38.17746 -1.81
14.63 0.65764455 0.08980520 0.91017161e-1 0.27323773e-1 -0.25133829 0.11712898 -38.16237 -2.09
14.64 0.65912352 0.90300468e-1 0.90721595e-1 0.28013635e-1 -0.25015489 0.1183141 -38.18101 -2.74
14.65 0.65930688 0.86508674e-1 0.91309559e-1 0.27776784e-1 -0.24938356 0.11428546 -38.1959 -2.63
14.66 0.65954275 0.85804861e-1 0.90364987e-1 0.28197473e-1 -0.25009227 0.11400233 -38.19205 -2.66
14.67 0.65829974 0.84499349e-1 0.91057933e-1 0.26316959e-1 -0.25064233 0.11081631 -38.18445 -2.25
14.68 0.6593315 0.89957242e-1 0.91510718e-1 0.2710671e-1 -0.24915778 0.11706395 -38.19559 -2.53
14.69 0.65981372 0.88145129e-1 0.90348859e-1 0.28521563e-1 -0.24983742 0.11666669 -38.19548 -2.88
14.7 0.65917383 0.09015780 0.09128080 0.28151415e-1 -0.24954536 0.11830922 -38.19538 -2.78
14.71 0.65878484 0.85554519e-1 0.91820315e-1 0.27076438e-1 -0.24939484 0.11263096 -38.18778 -2.19
14.72 0.66043834 0.84603964e-1 0.91521681e-1 0.2721424e-1 -0.24803998 0.1118182 -38.20267 -2.07
14.73 0.66042148 0.0896485 0.09153870 0.27445514e-1 -0.24803982 0.11709401 -38.20257 -2.97
14.74 0.65885108 0.89956034e-1 0.90922369e-1 0.27919269e-1 -0.25022655 0.1178753 -38.19872 -3.03
14.75 0.65936921 0.88901069e-1 0.91606215e-1 0.28356861e-1 -0.24902458 0.11725793 -38.20236 -3.03
14.76 0.65928436 0.09253520 0.90282686e-1 0.28864976e-1 -0.25043295 0.12140018 -38.19476 -3.23
14.77 0.66022355 0.8713137e-1 0.90981354e-1 0.28146034e-1 -0.2487951 0.1152774 -38.20216 -2.63
14.78 0.65999608 0.86363778e-1 0.92227716e-1 0.27739838e-1 -0.2477762 0.11410362 -38.19456 -2.84
14.79 0.66052249 0.87992647e-1 0.90370317e-1 0.26923388e-1 -0.2491072 0.11491604 -38.2057 -3
14.8 0.66103624 0.93293095e-1 0.91029281e-1 0.30157941e-1 -0.24793448 0.12345104 -38.21684 -3.61
14.81 0.6601068 0.09223170 0.90594841e-1 0.28964777e-1 -0.24929836 0.12119648 -38.21299 -3.6
14.82 0.65970026 0.88467791e-1 0.91167651e-1 0.27959767e-1 -0.24913209 0.11642756 -38.20164 -3.01
14.83 0.6595382 0.09531430 0.90505021e-1 0.2857086e-1 -0.24995678 0.12388517 -38.21278 -3.46
14.84 0.66143637 0.88557387e-1 0.91236737e-1 0.02801580 -0.24732689 0.11657319 -38.23142 -3.11
14.85 0.65995579 0.91631419e-1 0.90853954e-1 0.02800240 -0.24919026 0.11963383 -38.21258 -3.37
14.86 0.65872909 0.92729457e-1 0.91048932e-1 0.27645424e-1 -0.25022198 0.12037488 -38.21622 -3.46
14.87 0.66016102 0.91295522e-1 0.91275976e-1 0.28307014e-1 -0.24856301 0.11960254 -38.21237 -3.23
14.88 0.66093019 0.82992588e-1 0.91797074e-1 0.27156681e-1 -0.24727274 0.11014927 -38.23101 -3.13
14.89 0.6613536 0.89780393e-1 0.91606229e-1 0.28076781e-1 -0.24704017 0.11785717 -38.23091 -3.46
14.9 0.65989261 0.90674515e-1 0.91438578e-1 0.28200072e-1 -0.24866881 0.11887459 -38.21581 -3.47
14.91 0.66122432 0.08629100 0.09048230 0.27680485e-1 -0.24829338 0.11397149 -38.21946 -2.61
14.92 0.66241209 0.94015144e-1 0.91641032e-1 0.28385166e-1 -0.24594688 0.12240031 -38.2306 -3.83
14.93 0.66023953 0.89661614e-1 0.91471475e-1 0.27669135e-1 -0.24828899 0.11733075 -38.2155 -3.41
14.94 0.66225543 0.97807759e-1 0.90895899e-1 0.29639139e-1 -0.24684867 0.1274469 -38.24913 -4.68
14.95 0.66120167 0.96390563e-1 0.90588241e-1 0.29783898e-1 -0.24821009 0.12617446 -38.22279 -4.02
14.96 0.66013947 0.89916638e-1 0.90970235e-1 0.2859555e-1 -0.2488903 0.11851219 -38.21144 -3.76
14.97 0.66095905 0.86013464e-1 0.90391088e-1 0.28795335e-1 -0.24864986 0.1148088 -38.23383 -3.87
14.98 0.66090837 0.82284047e-1 0.09164040 0.27249542e-1 -0.24745123 0.10953359 -38.22998 -3.28
14.99 0.66275197 0.92618343e-1 0.91398643e-1 0.28607565e-1 -0.24584939 0.12122591 -38.24112 -4.06
15 0.66204046 0.08954180 0.91388021e-1 0.28779464e-1 -0.24657151 0.11832127 -38.24102 -3.85
15.01 0.66089816 0.08927440 0.90907267e-1 0.27689078e-1 -0.24819458 0.11696348 -38.24091 -3.63
15.02 0.66253726 0.91813967e-1 0.91226747e-1 0.28466376e-1 -0.246236 0.12028034 -38.24081 -3.81
15.03 0.6617669 0.90113299e-1 0.91325586e-1 0.28287459e-1 -0.24690751 0.11840076 -38.24446 -3.87
15.04 0.66092211 0.92252831e-1 0.90809861e-1 0.27867379e-1 -0.24826803 0.12012021 -38.22936 -4.05
15.05 0.66188396 0.08964280 0.91226841e-1 0.27908255e-1 -0.2468892 0.11755106 -38.24425 -3.72
15.06 0.66101627 0.90154695e-1 0.09076790 0.29632461e-1 -0.24821582 0.11978716 -38.22541 -3.98
15.07 0.66030914 0.90438411e-1 0.9107895e-1 0.28524956e-1 -0.24861191 0.11896337 -38.23655 -4.42
15.08 0.66230149 0.95395071e-1 0.91673457e-1 0.29521399e-1 -0.24602506 0.12491647 -38.24769 -4.33
15.09 0.66155202 0.93609013e-1 0.91496294e-1 0.28848671e-1 -0.24695168 0.12245768 -38.25508 -4.05
15.1 0.66181137 0.08581220 0.91424115e-1 0.28248043e-1 -0.24676452 0.11406025 -38.23999 -3.84
15.11 0.66267997 0.95356463e-1 0.91415376e-1 0.29104064e-1 -0.24590465 0.12446053 -38.24738 -4.41
15.12 0.66179239 0.94883115e-1 0.91362976e-1 0.28859238e-1 -0.24684463 0.12374235 -38.24728 -4.57
15.13 0.66068016 0.94316695e-1 0.91475534e-1 0.0275136 -0.2478443 0.1218303 -38.23968 -3.95
15.14 0.66151941 0.90620712e-1 0.91455819e-1 0.28976362e-1 -0.24702477 0.11959707 -38.24332 -4.19
15.15 0.66238817 0.91503429e-1 0.91948491e-1 0.02934450 -0.24566334 0.12084794 -38.25072 -4.2
15.16 0.66302185 0.88334741e-1 0.91818391e-1 0.27949082e-1 -0.24515976 0.11628382 -38.25436 -3.97
15.17 0.66197063 0.87941019e-1 0.90814933e-1 0.27851593e-1 -0.24721443 0.11579261 -38.24676 -4.25
15.18 0.66220729 0.94021299e-1 0.09132000 0.2926691e-1 -0.24647271 0.12328821 -38.24666 -4.47
15.19 0.66345897 0.88463167e-1 0.91359653e-1 0.27183417e-1 -0.24518138 0.11564658 -38.25405 -4.51
15.2 0.66234366 0.92047821e-1 0.90911511e-1 0.29591576e-1 -0.24674483 0.1216394 -38.26519 -4.65
15.21 0.66272172 0.99362486e-1 0.91458847e-1 0.02964620 -0.24581943 0.12900869 -38.26884 -5
15.22 0.66350617 0.96000148e-1 0.09175780 0.29530886e-1 -0.24473603 0.12553103 -38.26499 -4.53
15.23 0.66200212 0.09728220 0.90139268e-1 0.29706031e-1 -0.24785861 0.12698823 -38.26114 -5.07
15.24 0.66323573 0.95389395e-1 0.91364493e-1 0.29668495e-1 -0.24539977 0.12505789 -38.25729 -4.94
15.25 0.66412433 0.91641372e-1 0.09170420 0.28879037e-1 -0.24417146 0.12052041 -38.28717 -4.87
15.26 0.66336581 0.88650761e-1 0.9172024e-1 0.28550113e-1 -0.24491395 0.11720087 -38.27957 -4.85
15.27 0.66159816 0.9226336e-1 0.90993914e-1 0.28795067e-1 -0.24740792 0.12105843 -38.24573 -4.88
15.28 0.66209563 0.9390049e-1 0.91241464e-1 0.28558368e-1 -0.24666291 0.12245886 -38.26812 -4.92
15.29 0.66290977 0.09493730 0.91325692e-1 0.28287492e-1 -0.24576454 0.1232248 -38.27176 -4.8
15.3 0.66319343 0.91143875e-1 0.9149729e-1 0.28708592e-1 -0.24530928 0.11985247 -38.27541 -4.76
15.31 0.66339119 0.09605540 0.9148637e-1 0.02942590 -0.24512244 0.12548131 -38.26406 -5.16
15.32 0.66336292 0.93398213e-1 0.90982576e-1 0.29772846e-1 -0.24565451 0.12317106 -38.27145 -4.89
15.33 0.66434681 0.09421280 0.91484789e-1 0.29566415e-1 -0.2441684 0.12377922 -38.28634 -5.27
15.34 0.66354148 0.10179412 0.91416553e-1 0.28963921e-1 -0.24504196 0.13075804 -38.26 -5.76
15.35 0.6642549 0.94475897e-1 0.91507295e-1 0.30298584e-1 -0.2442378 0.12477448 -38.27489 -5.38
15.36 0.6647691 0.92246887e-1 0.91481444e-1 0.29441944e-1 -0.24374946 0.12168883 -38.28229 -5.23
15.37 0.66346245 0.89686547e-1 0.91976291e-1 0.28982365e-1 -0.24456126 0.11866891 -38.27469 -4.94
15.38 0.66413968 0.9512428e-1 0.91359998e-1 0.28455471e-1 -0.24450032 0.12357975 -38.27833 -5.18
15.39 0.66437084 0.93581876e-1 0.91180473e-1 0.28889123e-1 -0.24444869 0.122471 -38.27073 -4.85
15.4 0.66424909 0.09417050 0.91546981e-1 0.3004601e-1 -0.24420393 0.12421651 -38.28937 -5.51
15.41 0.66370423 0.97441262e-1 0.91506836e-1 0.29767691e-1 -0.24478893 0.12720895 -38.28927 -5.4
15.42 0.66414569 0.97366319e-1 0.91330889e-1 0.28131952e-1 -0.24452342 0.12549827 -38.29666 -5.52
15.43 0.66411761 0.95898251e-1 0.90933193e-1 0.30055673e-1 -0.24494919 0.12595392 -38.28906 -5.67
15.44 0.66394864 0.90262018e-1 0.91097843e-1 0.28740521e-1 -0.24495352 0.11900254 -38.28146 -5.09
15.45 0.66446798 0.9878976e-1 0.91207487e-1 0.3041143e-1 -0.24432453 0.12920119 -38.28886 -5.8
15.46 0.6639869 0.93314813e-1 0.91733549e-1 0.29876856e-1 -0.24427955 0.12319167 -38.3 -5.27
15.47 0.66448552 0.91944838e-1 0.91483884e-1 0.29972249e-1 -0.2440306 0.12191709 -38.29615 -5.42
15.48 0.66357231 0.99389832e-1 0.91093082e-1 0.29299411e-1 -0.24533461 0.12868924 -38.2923 -5.62
15.49 0.66583118 0.96978986e-1 0.91292269e-1 0.30811959e-1 -0.24287655 0.12779095 -38.31468 -6.3
15.5 0.66453768 0.09698360 0.91074187e-1 0.29223189e-1 -0.24438814 0.1262068 -38.30333 -5.94
15.51 0.66423822 0.0979572 0.91186569e-1 0.02968110 -0.24457521 0.12763831 -38.29948 -5.75
15.52 0.66459525 0.93951857e-1 0.91750746e-1 0.29281398e-1 -0.24365401 0.12323325 -38.29188 -5.6
15.53 0.66492219 0.91622669e-1 0.91641393e-1 0.2852557e-1 -0.24343642 0.12014824 -38.29928 -5.61
15.54 0.66448749 0.95108877e-1 0.91152755e-1 0.0292484 -0.24435976 0.12435728 -38.29917 -5.68
15.55 0.66511188 0.10178247 0.91296398e-1 0.29611158e-1 -0.24359172 0.13139363 -38.31031 -5.83
15.56 0.66488688 0.94610794e-1 0.91166396e-1 0.31053329e-1 -0.24394673 0.12566412 -38.29522 -6.08
15.57 0.66474889 0.9447073e-1 0.92106649e-1 0.28142251e-1 -0.24314446 0.12261298 -38.29512 -5.56
15.58 0.66422212 0.97926974e-1 0.90793094e-1 0.29290375e-1 -0.24498479 0.12721735 -38.30251 -6.08
15.59 0.66635272 0.97148544e-1 0.91897694e-1 0.30445646e-1 -0.24174958 0.12759419 -38.3099 -6.15
15.6 0.66339651 0.95597484e-1 0.90862635e-1 0.29874114e-1 -0.24574085 0.1254716 -38.27981 -6.18
15.61 0.66596812 0.9711127e-1 0.91962878e-1 0.29845064e-1 -0.242069 0.12695633 -38.3022 -6.01
15.62 0.66556738 0.94652636e-1 0.09140510 0.30211651e-1 -0.24302752 0.12486429 -38.30959 -5.98
15.63 0.66462268 0.95961528e-1 0.91086158e-1 0.29455144e-1 -0.24429116 0.12541667 -38.29075 -6.29
15.64 0.665241 0.10132729 0.91384094e-1 0.30275491e-1 -0.24337491 0.13160278 -38.32063 -6.7
15.65 0.66440124 0.99595363e-1 0.90523381e-1 0.30887211e-1 -0.24507538 0.13048257 -38.29429 -6.57
15.66 0.66420536 0.94980383e-1 0.91181492e-1 0.29697056e-1 -0.24461315 0.12467744 -38.30169 -6.28
15.67 0.6662811 0.91968294e-1 0.91670985e-1 0.30068986e-1 -0.24204791 0.12203728 -38.32032 -6.19
15.68 0.66556965 0.97650633e-1 0.91808064e-1 0.30184956e-1 -0.24262229 0.12783559 -38.31647 -6.14
15.69 0.66602647 0.99020597e-1 0.91158188e-1 0.30819883e-1 -0.24281534 0.12984048 -38.32761 -6.71
15.7 0.66678317 0.96472569e-1 0.91239942e-1 0.30051113e-1 -0.24197689 0.12652368 -38.33126 -6.33
15.71 0.6664132 0.0974461 0.91654966e-1 0.0288987 -0.24193183 0.1263448 -38.32741 -6.43
15.72 0.66694886 0.97657545e-1 0.91305326e-1 0.30249395e-1 -0.24174581 0.12790694 -38.3273 -6.62
15.73 0.6665087 0.97738891e-1 0.91267527e-1 0.29566588e-1 -0.24222377 0.12730548 -38.32345 -6.52
15.74 0.66558724 0.98329288e-1 0.92052741e-1 0.29838715e-1 -0.24236002 0.128168 -38.31585 -6.57
15.75 0.66787373 0.97476098e-1 0.92213048e-1 0.29340295e-1 -0.23991322 0.12681639 -38.34199 -6.48
15.76 0.66613834 0.9978994e-1 0.9136568e-1 0.29933523e-1 -0.24249598 0.12972346 -38.32314 -6.64
15.77 0.66568917 0.99318868e-1 0.9151011e-1 0.29892438e-1 -0.24280072 0.12921131 -38.32304 -6.85
15.78 0.66532043 0.98782929e-1 0.09081300 0.30156664e-1 -0.24386656 0.12893959 -38.31544 -6.85
15.79 0.66698478 0.9239618e-1 0.9220739e-1 0.3017365e-1 -0.24080783 0.12256983 -38.33033 -6.4
15.8 0.66618422 0.96300031e-1 0.09123160 0.0292737 -0.24258418 0.12557373 -38.32273 -6.72
15.81 0.66443747 0.98973723e-1 0.91491039e-1 0.03100360 -0.2440715 0.12997733 -38.32638 -7.27
15.82 0.66773512 0.1021176 0.9145706e-1 0.30974299e-1 -0.24080782 0.13309189 -38.33752 -6.74
15.83 0.6667944 0.10020019 0.91414828e-1 0.29649569e-1 -0.24179078 0.12984975 -38.32992 -6.93
15.84 0.66610183 0.96257071e-1 0.91276588e-1 0.2993962e-1 -0.24262158 0.12619669 -38.32607 -6.84
15.85 0.66682866 0.96450135e-1 0.91379177e-1 0.30026273e-1 -0.24179216 0.12647641 -38.33721 -6.65
15.86 0.66688168 0.97366814e-1 0.09177730 0.29607888e-1 -0.24134101 0.1269747 -38.34085 -7.09
15.87 0.66779367 0.99929391e-1 0.91918725e-1 0.30648579e-1 -0.2402876 0.13057797 -38.34825 -7.41
15.88 0.66546546 0.96106246e-1 0.91224266e-1 0.29025685e-1 -0.24331027 0.12513193 -38.3294 -6.61
15.89 0.66737591 0.10031037 0.90767617e-1 0.30811454e-1 -0.24185647 0.13112182 -38.34429 -7.29
15.9 0.66703377 0.94816193e-1 0.91030195e-1 0.29226598e-1 -0.24193604 0.12404279 -38.34044 -7.09
15.91 0.66712502 0.10044899 0.9194271e-1 0.29501875e-1 -0.24093227 0.12995087 -38.34034 -7.13
15.92 0.66746782 0.10498657 0.9135743e-1 0.3177827e-1 -0.24117475 0.13676484 -38.35148 -7.5
15.93 0.66636055 0.96672023e-1 0.90974731e-1 0.28858885e-1 -0.24266472 0.12553091 -38.34763 -6.77
15.94 0.66768961 0.97743866e-1 0.91802015e-1 0.30734342e-1 -0.24050837 0.12847821 -38.35128 -7.43
15.95 0.66774882 0.95737662e-1 0.90957333e-1 0.30116489e-1 -0.24129385 0.12585415 -38.35867 -7.37
15.96 0.66856273 0.9079816e-1 0.92011687e-1 0.30501235e-1 -0.23942558 0.12129939 -38.35107 -7.02
15.97 0.66771748 0.09535850 0.91737317e-1 0.30268184e-1 -0.2405452 0.12562669 -38.36221 -7.57
15.98 0.66770332 0.10033579 0.91154518e-1 0.30960533e-1 -0.24114217 0.13129633 -38.35086 -7.59
15.99 0.66787135 0.09956030 0.91545116e-1 0.30843914e-1 -0.24058354 0.13040422 -38.34701 -7.71
16 0.66862603 0.99231044e-1 0.91620552e-1 0.31011846e-1 -0.23975341 0.13024289 -38.35441 -7.86
16.01 0.66827414 0.10212918 0.91172889e-1 0.30647642e-1 -0.24055297 0.13277683 -38.36555 -7.82
16.02 0.6684093 0.98379755e-1 0.9165835e-1 0.30242129e-1 -0.23993235 0.12862188 -38.37294 -7.46
16.03 0.66696531 0.99382146e-1 0.91216589e-1 0.29990489e-1 -0.2418181 0.12937263 -38.35035 -7.65
16.04 0.66877515 0.10003076 0.91376287e-1 0.30432275e-1 -0.23984856 0.13046304 -38.36524 -8.04
16.05 0.66948173 0.9597259e-1 0.91741026e-1 0.30785166e-1 -0.23877724 0.12675776 -38.36888 -7.38
16.06 0.6688852 0.10917381 0.91127034e-1 0.0316803 -0.23998776 0.14085411 -38.36503 -8.42
16.07 0.66899786 0.94979655e-1 0.92063334e-1 0.31269211e-1 -0.23893881 0.12624887 -38.37243 -7.71
16.08 0.6678286 0.10364909 0.9120621e-1 0.31832776e-1 -0.24096519 0.13548187 -38.36483 -8.33
16.09 0.66905848 0.10377305 0.92101267e-1 0.30763039e-1 -0.23884026 0.13453609 -38.37597 -7.78
16.1 0.66958267 0.10480677 0.91263136e-1 0.32300047e-1 -0.23915419 0.13710682 -38.37961 -8.47
16.11 0.66847329 0.92414392e-1 0.9113012e-1 0.30120762e-1 -0.24039659 0.12253515 -38.36826 -7.57
16.12 0.6685989 0.10479697 0.91773796e-1 0.29889964e-1 -0.2396273 0.13468693 -38.3869 -8.15
16.13 0.66832551 0.99816267e-1 0.91958524e-1 0.30661849e-1 -0.23971597 0.13047812 -38.36806 -7.93
16.14 0.67021767 0.9636925e-1 0.91448633e-1 0.30740332e-1 -0.23833369 0.12710958 -38.3792 -7.92
16.15 0.66888422 0.9751072e-1 0.91595041e-1 0.31217178e-1 -0.23952074 0.1287279 -38.3716 -7.79
16.16 0.66815571 0.10121185 0.91158713e-1 0.3082006e-1 -0.24068558 0.13203191 -38.37525 -8.05
16.17 0.66892044 0.09860050 0.92489193e-1 0.30659525e-1 -0.23859036 0.12926003 -38.37514 -7.99
16.18 0.67029457 0.10111424 0.91882374e-1 0.3049397e-1 -0.23782305 0.13160821 -38.38628 -8.26
16.19 0.66962443 0.92977541e-1 0.92134719e-1 0.29723191e-1 -0.23824085 0.12270073 -38.40117 -7.97
16.2 0.66986497 0.10021747 0.91539439e-1 0.30468864e-1 -0.23859559 0.13068634 -38.38233 -8.14
16.21 0.66932023 0.98574078e-1 0.91516197e-1 0.03119030 -0.23916357 0.12976438 -38.38223 -8.03
16.22 0.67015657 0.9895445e-1 0.92154924e-1 0.30602281e-1 -0.23768851 0.12955673 -38.39712 -8.21
16.23 0.67104058 0.10372305 0.91955631e-1 0.31842492e-1 -0.23700378 0.13556554 -38.40451 -8.44
16.24 0.67048381 0.9732176e-1 0.92467758e-1 0.03018740 -0.23704843 0.12750916 -38.37442 -8.34
16.25 0.67001596 0.10121222 0.91782167e-1 0.29999036e-1 -0.23820188 0.13121126 -38.39681 -8.52
16.26 0.67063466 0.95956869e-1 0.92117574e-1 0.30714882e-1 -0.23724776 0.12667175 -38.40795 -8.14
16.27 0.67028629 0.10485862 0.91470594e-1 0.31835531e-1 -0.23824311 0.13669415 -38.40035 -9.19
16.28 0.66997014 0.10013306 0.92155918e-1 0.30995988e-1 -0.23787394 0.13112904 -38.40025 -8.82
16.29 0.67001653 0.98920754e-1 0.91760652e-1 0.30595873e-1 -0.23822282 0.12951663 -38.39265 -8.19
16.3 0.6702923 0.96653386e-1 0.91744619e-1 0.30643914e-1 -0.23796309 0.1272973 -38.39629 -8.36
16.31 0.66886451 0.10269211 0.91671069e-1 0.03151120 -0.23946442 0.13420331 -38.38869 -8.4
16.32 0.66919717 0.10548121 0.90993627e-1 0.31812038e-1 -0.2398092 0.13729325 -38.41858 -9.01
16.33 0.67039325 0.98762179e-1 0.92075967e-1 0.3136315e-1 -0.23753078 0.13012533 -38.40348 -8.82
16.34 0.67067179 0.10244829 0.92053149e-1 0.3090778e-1 -0.23727506 0.13335607 -38.41837 -8.95
16.35 0.672263 0.96276184e-1 0.92460455e-1 0.30345815e-1 -0.23527654 0.126622 -38.42201 -8.28
16.36 0.67008565 0.94743092e-1 0.09216920 0.29752079e-1 -0.23774514 0.12449517 -38.39567 -7.82
16.37 0.67070796 0.10401723 0.9206839e-1 0.03177360 -0.23722365 0.13579084 -38.40682 -8.99
16.38 0.6705233 0.99780425e-1 0.91228271e-1 0.31003344e-1 -0.23824843 0.13078377 -38.39922 -9.17
16.39 0.67166704 0.10093186 0.92486032e-1 0.02999700 -0.23584693 0.13092886 -38.41785 -8.67
16.4 0.67094583 0.10367568 0.92279512e-1 0.03009030 -0.23677466 0.13376598 -38.41026 -8.75
16.41 0.67175606 0.10275456 0.92195788e-1 0.32431093e-1 -0.23604815 0.13518566 -38.42514 -9.1
16.42 0.67155211 0.98562657e-1 0.09245270 0.31167674e-1 -0.23599518 0.12973033 -38.42129 -8.92
16.43 0.67105 0.10464029 0.91354579e-1 0.31277663e-1 -0.23759542 0.13591795 -38.42119 -9.26
16.44 0.67055185 0.10002738 0.92073934e-1 0.31757533e-1 -0.23737422 0.13178491 -38.4061 -9.32
16.45 0.67103217 0.10436066 0.9170971e-1 0.31399252e-1 -0.23725812 0.13575991 -38.42098 -9.48
16.46 0.67221111 0.09667350 0.09227970 0.30625837e-1 -0.23550918 0.12729934 -38.42088 -8.64
16.47 0.67124311 0.10519092 0.92121693e-1 0.32260558e-1 -0.2366352 0.13745148 -38.42078 -9.48
16.48 0.67160469 0.10832816 0.91769614e-1 0.31867792e-1 -0.23662569 0.14019595 -38.42068 -9.81
16.49 0.67117598 0.1011757 0.91510973e-1 0.30423911e-1 -0.23731304 0.13159961 -38.42432 -9.35
16.5 0.67129929 0.98061453e-1 0.92537288e-1 0.3157437e-1 -0.23616342 0.12963582 -38.42797 -9.05
16.51 0.67214289 0.99052074e-1 0.09215550 0.31390243e-1 -0.2357016 0.13044232 -38.42411 -9.03
16.52 0.67022638 0.10274604 0.90965856e-1 0.3201629e-1 -0.23880777 0.13476233 -38.40527 -9.62
16.53 0.67165887 0.10592604 0.91633669e-1 0.31748915e-1 -0.23670746 0.13767495 -38.43515 -9.73
16.54 0.67239655 0.103718 0.91998066e-1 0.03146210 -0.23560539 0.13518011 -38.42381 -9.59
16.55 0.67128991 0.10019325 0.92115358e-1 0.30589142e-1 -0.23659474 0.1307824 -38.41621 -9.49
16.56 0.67199581 0.11096992 0.91601448e-1 0.32473763e-1 -0.23640274 0.14344368 -38.43484 -10.07
16.57 0.67151618 0.1055547 0.91940746e-1 0.32395486e-1 -0.23654308 0.13795019 -38.43849 -9.97
16.58 0.67154387 0.10133536 0.9146632e-1 0.32353996e-1 -0.23698981 0.13368936 -38.43839 -9.5
16.59 0.67302866 0.10091336 0.92051472e-1 0.31175612e-1 -0.23491987 0.13208898 -38.44953 -9.45
16.6 0.67264772 0.10628654 0.91719858e-1 0.32641935e-1 -0.23563242 0.13892847 -38.44942 -9.9
16.61 0.67266671 0.10350493 0.92131471e-1 0.31849368e-1 -0.23520182 0.1353543 -38.44183 -9.7
16.62 0.67199918 0.10065012 0.91936589e-1 0.31512788e-1 -0.23606423 0.13216291 -38.43423 -9.67
16.63 0.67208137 0.10240068 0.09274540 0.03042140 -0.23517322 0.13282209 -38.42663 -9.59
16.64 0.67207707 0.1025831 0.92217769e-1 0.32113625e-1 -0.23570516 0.13469673 -38.43777 -10.1
16.65 0.67428392 0.95307431e-1 0.92670979e-1 0.30379081e-1 -0.23304511 0.12568651 -38.45641 -9.56
16.66 0.6738563 0.10186997 0.92483671e-1 0.31339981e-1 -0.23366003 0.13320995 -38.44881 -9.61
16.67 0.67220199 0.10338613 0.92248225e-1 0.03045460 -0.23554979 0.13384074 -38.43371 -9.72
16.68 0.6739021 0.98304131e-1 0.92460668e-1 0.30345884e-1 -0.23363723 0.12865002 -38.44485 -9.6
16.69 0.6732455 0.10652907 0.91351332e-1 0.31543984e-1 -0.23540316 0.13807305 -38.44475 -10.21
16.7 0.67306252 0.10488181 0.91810043e-1 0.30843986e-1 -0.23512743 0.13572579 -38.43715 -10.03
16.71 0.67367164 0.10431878 0.09257510 0.31984642e-1 -0.23375326 0.13630342 -38.44829 -10
16.72 0.67349113 0.11164201 0.91681522e-1 0.33369345e-1 -0.23482735 0.14501135 -38.46318 -10.92
16.73 0.67410718 0.97673577e-1 0.92155824e-1 0.31390351e-1 -0.233737 0.12906393 -38.45558 -9.74
16.74 0.67242518 0.10163931 0.92002837e-1 0.30926627e-1 -0.23557198 0.13256593 -38.44423 -9.64
16.75 0.67465437 0.10247889 0.91652317e-1 0.32078228e-1 -0.23369331 0.13455712 -38.47037 -10.33
16.76 0.67318328 0.10602817 0.92224436e-1 0.32604052e-1 -0.23459228 0.13863223 -38.45527 -10.49
16.77 0.67491669 0.10076425 0.92110957e-1 0.32292899e-1 -0.23297235 0.13305715 -38.48141 -9.95
16.78 0.67297334 0.10811526 0.91179641e-1 0.32037888e-1 -0.23584702 0.14015315 -38.47381 -10.6
16.79 0.67480537 0.10172264 0.92407242e-1 0.30775628e-1 -0.23278739 0.13249827 -38.4737 -10.11
16.8 0.67419106 0.10133659 0.92716361e-1 0.31834327e-1 -0.23309258 0.13317092 -38.45861 -10.01
16.81 0.67394579 0.10848035 0.92235762e-1 0.32698635e-1 -0.23381845 0.14117899 -38.46225 -10.86
16.82 0.67375504 0.11382305 0.91145213e-1 0.33733724e-1 -0.23509974 0.14755677 -38.46215 -11.36
